title,item_code,division_id,vendor_id,status,mrp,barcode,brand,created_at,updated_at,category_id,section_id,,
GULLON PICK CRACKERS - COCKTAIL 350 G,BM16840,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,233,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
WAI WAI CUP NOODLES CHICKEN 65G,BM7212,FMCG FOOD,C.G. foods Nepal Pvt. ltd,Non Extinct,30,8.90174E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
EURO GARDEN CHOCO MANIA  PACK 27G,BM63376,FMCG FOOD,G.P. Trading Pvt.Ltd.,Non Extinct,20,8.90603E+12,,6/20/2017 10:56,6/20/2017 10:56,,BREAKFAST CEREALS,,
DAK CHOPPED HAM 454G,BM3929,FMCG FOOD,Kantipur Marketing\Kamala Imports\Kamala Foods,Non Extinct,599,70892764427,,6/20/2017 10:56,6/20/2017 10:56,,CAN FOOD,,
SAMUDRA TIC TIC COOKIES WHITE CHOCOLATE 100GM,BM66956,FMCG FOOD,Sweekar Trading,Non Extinct,125,9.55504E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
NATURAL FRUIT JUICE ( NORMAL) LITCHI 2LTR,BM21031,FMCG FOOD,Subha Trade Concern,Non Extinct,470,9.55753E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
DANIMA PUNJABI ATTA BISCUITS 400G,BM65279,FMCG FOOD,Radhika Import Export,Non Extinct,186,8.90606E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
DANIMA HONEY ALMOND COOKIES 400G,BM65282,FMCG FOOD,Radhika Import Export,Non Extinct,186,8.90606E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
NATURAL FRUIT JUICE 2LTR. - ORANGE,BM14973,FMCG FOOD,Subha Trade Concern,Non Extinct,470,9.55753E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
NATURAL FRUIT JUICE ( NORMAL)  GRAPE 1LTR,BM21034,FMCG FOOD,Subha Trade Concern,Non Extinct,245,9.55753E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
SAMUDRA TIC TIC COOKIES CHOCOLATE 100GM,BM66953,FMCG FOOD,Sweekar Trading,Non Extinct,125,9.55504E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
SOREIGN WHOLE ALMOND & ECLAIR GIFT BOX 180GM,BM68235,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,595,9.55603E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
SOREIGN MILK CHOCOLATE STRAWBERRY & ALMOND GIFT PACK 180GM,BM68237,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,595,9.55603E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
CAD FIVE STAR CRUNCHY 42GM,BM68241,FMCG FOOD,LIFE CARE DISTRIBUTORS PRIVATE LIMITED -CIL,Non Extinct,32,8.90123E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NESTLE MUNCH SHARE BAG CP 202G,BM68512,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,200,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
SRI SRI AYURVEDA ALOEVERA & VIT-E-CREAM 100 GM,BM67289,FMCG H&B,Sarva Ayurveda Pvt. Ltd.,Non Extinct,180,8.90604E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
SRI SRI AYURVEDA DAWN TO DUSK FORTIFYING CREAM 60 ML,BM67290,FMCG H&B,Sarva Ayurveda Pvt. Ltd.,Non Extinct,120,8.90604E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
BIKAJI PAPAD DK 400G,BM50144,FMCG FOOD,S.K Marketing,Extinct,196,8.90601E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
DATES CROWN POUCH 500 GRM - KHNAIZI,BM65204,FMCG FOOD,Dlite Foods Industries,Non Extinct,358,6.2911E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
DATES CROWN POUCH 250 GRM - KHNAIZI,BM65205,FMCG FOOD,Dlite Foods Industries,Non Extinct,198,6.2911E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
HALDIRAMS MINUTE KHANA NAVRATTAN MIX VEG 300G,BM55119,FMCG FOOD,Vishwanath trade House Pvt.Ltd./Devki Overseas,Non Extinct,145,8.90406E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
DATES CROWN POUCH 500 GRM - LULU,BM65206,FMCG FOOD,Dlite Foods Industries,Non Extinct,358,6.2911E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
DATES CROWN POUCH 250 GRM - LULU,BM65207,FMCG FOOD,Dlite Foods Industries,Non Extinct,198,6.2911E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
HALDIRAMS DAL BIJI 400G,BM55132,FMCG FOOD,Vishwanath trade House Pvt.Ltd./Devki Overseas,Non Extinct,186,8.90406E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
HALDIRAM MEADIUMI MASALA PAPAD 400G,BM55147,FMCG FOOD,Vishwanath trade House Pvt.Ltd./Devki Overseas,Non Extinct,208,8.90406E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
REAL MANGO NECTAR 1L,BM41238,FMCG FOOD,Rawal Marketing (JUICE),Non Extinct,205,8.90189E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
REAL ORANGE JUICE 1L,BM41243,FMCG FOOD,Rawal Marketing (JUICE),Non Extinct,205,8.90189E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
REAL ACTIVE MIXED FRUIT JUICE 1L,BM64312,FMCG FOOD,Rawal Marketing (JUICE),Non Extinct,225,8.90189E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
PROTINEX  ELAICHI FLAVOUR 400GM,BM66028,FMCG FOOD,Reliance Infratech Pvt. Ltd,Non Extinct,890,8.90605E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
HIMALAYAN DOG CHEW - RED 94 GM  (LARGE < 55 LBS),BM66287,FMCG FOOD,Takshari Trade Concern,Non Extinct,425,8.53012E+11,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
HIMALAYAN DOG CHEW - BIG 215 GM  (BIG DOG > 70 LBS),BM66289,FMCG FOOD,Takshari Trade Concern,Non Extinct,875,8.53012E+11,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
MARS MINIS 81 KCAL 270 GM,BM59477,FMCG FOOD,United Distributors(NEPAL) pvt.Ltd MSBT,Non Extinct,385,5.00016E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
MAEPLOY CURRY PASTE GREEN 50G,BM31138,STAPLE,S and Suppliers \ Pratik Intl,Non Extinct,80,8.85037E+12,,6/20/2017 10:56,6/20/2017 10:56,,COOKING PASTE,,
PRIYAGOLD MARIE LITE BISCUITS 200G,BM62611,FMCG FOOD,Vishwanath & Sons,Non Extinct,40,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PRIYAGOLD CHEESE BIT JAR 150G,BM62637,FMCG FOOD,Vishwanath & Sons,Non Extinct,85,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PRIYAGOLD MARIE LITE 300G,BM61628,FMCG FOOD,Vishwanath & Sons,Non Extinct,65,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
EMAMI FAIR & HANDSOME 60G,BM56345,FMCG H&B,Shree Ganesh Cosmetics Center,Non Extinct,208,8.90125E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
HIMANI NAVRATNA OIL 200ML,BM56346,FMCG H&B,Shree Ganesh Cosmetics Center,Non Extinct,192,8.90125E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
JACKFRUIT,BM8945,FRESH,F & V Supplier- Local Vegetable,Non Extinct,52,1037,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GILLETTE VENUS RAZOR LADIES 3 BLADES,BM40383,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,535,7.70202E+12,,6/20/2017 10:56,6/20/2017 10:56,,SHAVING NEEDS,,
PRAN FRUIT COCKTAIL  DRINK 1 LTR,BM62097,FMCG FOOD,Odhdat Trade Pvt. Ltd.,Non Extinct,165,8.3173E+11,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
PRAN FROOTO MANGO DRINK (TP)1000ML,BM62639,FMCG FOOD,Odhdat Trade Pvt. Ltd.,Non Extinct,165,8.3173E+11,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
BMC CHICKEN MASALA 100G,BM57965,STAPLE,Global Eye Trade Pvt.Ltd.,Non Extinct,88,8.04883E+11,,6/20/2017 10:56,6/20/2017 10:56,,SPICES,,
COLGATE 360 FLOSS TIP TOOTH BRUSH,BM64879,FMCG H&B,Riyaz Traders Pvt.Ltd.,Non Extinct,142,8.90131E+12,,6/20/2017 10:56,6/20/2017 10:56,,ORAL CARE,,
ROZA TOMATO KETCHUP 300GM,BM57808,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,92,8.85051E+12,,6/20/2017 10:56,6/20/2017 10:56,,KETCHUP/DRESSING,,
SAN MIGUEL BEER CAN 500ML,BM45520,LIQUOR & TOBACCO,Max marketing Pvt. Ltd,Non Extinct,170,4.80103E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEER,,
FASTAID CUTTON BUDS 200 BUDS,BM64670,FMCG H&B,The Mountain Herbal Ind.,Non Extinct,144,8.90412E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
RAMRO ROYALE COCONUT LACCHA COOKIES 135G,BM61879,FMCG FOOD,R. P. Bakery,Non Extinct,40,7.98304E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
CHIVAS REGAL 12 YRS 75CL,BM51102,LIQUOR & TOBACCO,SPG Trading P. Ltd.,Non Extinct,4685,80432400395,,6/20/2017 10:56,6/20/2017 10:56,,WHISKY,,
BOUNTY 2X 57GM,BM59448,FMCG FOOD,United Distributors(NEPAL) pvt.Ltd MSBT,Non Extinct,90,40111216,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
GALAXY SMOOTH MILK CHOCOLATE 43G,BM59461,FMCG FOOD,United Distributors(NEPAL) pvt.Ltd MSBT,Non Extinct,75,6.22113E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
GLYSOLID FOR THE SKIN 250ML (NO),BM45757,FMCG H&B,Nepal Overseas Marketing P. Ltd,Non Extinct,298,4.0002E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
PREMIER COTTON BUDS 200 TIPS,BM6466,FMCG H&B,Zodiac Marketing Pvt.Ltd,Non Extinct,102,9.55611E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
QUAKER QUICK COOKING WHITE OATS JAR 500G,BM65421,FMCG FOOD,Gautam & Sons,Non Extinct,305,8.90149E+12,,6/20/2017 10:56,6/20/2017 10:56,,BREAKFAST CEREALS,,
QUAKER QUICK COOKING WHITE OATS JAR 1KG,BM65422,FMCG FOOD,Gautam & Sons,Non Extinct,515,8.90149E+12,,6/20/2017 10:56,6/20/2017 10:56,,BREAKFAST CEREALS,,
HIMALAYAN DOG CHEW - GREEN 65 GM (MEDIUM < 35 LBS),BM66286,FMCG FOOD,Takshari Trade Concern,Non Extinct,325,8.53012E+11,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
RAMRO ROYALE JEERA COOKIES 145G,BM61880,FMCG FOOD,R. P. Bakery,Non Extinct,40,7.98304E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
RAMRO ROYALE FRUITY BITE COOKIES 145G,BM61881,FMCG FOOD,R. P. Bakery,Non Extinct,40,7.98304E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
FANCY PURE COTTON BUDS 180PCS,BM52116,FMCG H&B,Saanjh International .,Non Extinct,94,8.85017E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
HIMALAYAN DOG CHEW - BLUE 99 GM (SMALL < 15 LBS),BM66285,FMCG FOOD,Takshari Trade Concern,Non Extinct,395,8.53012E+11,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
PRIYAGOLD SNAKKERCHOCO WAFER 18GM,BM67849,FMCG FOOD,Vishwanath & Sons,Non Extinct,10,8.90603E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PRIYAGOLD CHOCO GOLD BAR CHOCOLATE 14GM,BM67848,FMCG FOOD,Vishwanath & Sons,Non Extinct,10,8.90603E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
HIMALAYAN DOG CHEW - GRAY 156 GM (XLARGE < 70 LBS),BM66288,FMCG FOOD,Takshari Trade Concern,Non Extinct,595,8.53012E+11,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
PASEO LUNCHEON NAPKIN 2 PLY 50 SHEETS,BM1908,FMCG H&H,Chokhani International,Non Extinct,129,8.99305E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,,
PASEO  FACIAL TISSUE 2PLY 120'S,BM68008,FMCG H&H,Chokhani International,Non Extinct,131,8.99305E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,,
BHIKHARAM FALHARI 200GM,BM66658,FMCG FOOD,Pushpanjali Distributor (BHIKHARAM),Non Extinct,86,8.20294E+11,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
BHIKHARAM KAJU CORNFLAKES 170GM,BM66661,FMCG FOOD,Pushpanjali Distributor (BHIKHARAM),Non Extinct,100,8.20294E+11,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
HUGGIES WONDER PANTS DIAPERS XL 46DIAPERS,BM51877,FMCG H&B,Rawal Marketing (Huggies),Extinct,1295,8.90401E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY NEEDS,,
"BHIKHARAM PAPAD SMALL 350GM 7""",BM66679,FMCG FOOD,Pushpanjali Distributor (BHIKHARAM),Non Extinct,154,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
"BHIKHARAM PAPAD BIG 350GM 9""",BM66677,FMCG FOOD,Pushpanjali Distributor (BHIKHARAM),Non Extinct,160,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
SPONSOR ORIGINAL 330ML,BM67903,FMCG FOOD,Max marketing Pvt. Ltd,Non Extinct,70,8.85023E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
KING BELL FISH SAUCE 700ML,BM30360,FMCG FOOD,Kantipur Marketing\Kamala Imports\Kamala Foods,Non Extinct,324,8.85087E+12,,6/20/2017 10:56,6/20/2017 10:56,,SAUCE & VINEGAR,,
KING BELL TUNA SOLID IN VEG OIL  WITH OPENER 125G,BM30356,FMCG FOOD,Kantipur Marketing\Kamala Imports\Kamala Foods,Non Extinct,156,8.85267E+12,,6/20/2017 10:56,6/20/2017 10:56,,CAN FOOD,,
HALDIRAM SOAN PAPDI VEG 500G,BM55165,FMCG FOOD,Vishwanath trade House Pvt.Ltd./Devki Overseas,Non Extinct,304,8.90406E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
HALDIRAM RASGULLA 1KG,BM55169,FMCG FOOD,Vishwanath trade House Pvt.Ltd./Devki Overseas,Non Extinct,502,8.90406E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
PRAN POMEGRANATE FRUIT DRINK 1LT,BM62113,FMCG FOOD,Odhdat Trade Pvt. Ltd.,Non Extinct,175,8.46656E+11,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
ROZA  RTE GREEN CURRY THAI JASMINE RICE 310GM,BM67080,FMCG FOOD,Zodiac Marketing Pvt.Ltd,Non Extinct,275,8.85051E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
ROZA  RTE YELLOW CURRY THAI JASMINE RICE 310GM,BM67081,FMCG FOOD,Zodiac Marketing Pvt.Ltd,Non Extinct,275,8.85051E+12,,6/20/2017 10:56,6/20/2017 10:56,,READY MEAL-EAT/FRY,,
KEYA GOAN PRAWN PICKLE 270GM,BM65751,FMCG FOOD,Sumeru Trade com,Non Extinct,400,8.90607E+12,,6/20/2017 10:56,6/20/2017 10:56,,PICKLES & CHUTNEY,,
TASTILO NACHO CHIPS SMOKY BARBEQUE 60GM,BM65650,FMCG FOOD,Radhika Import Export,Non Extinct,88,8.90801E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
TASTILO NACHO CHIPS MEXICAN SALSA 60GM,BM65651,FMCG FOOD,Radhika Import Export,Non Extinct,88,8.90801E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
KWIK'S POTATO CHIPS YOGURT MASALA 40G,BM65148,FMCG FOOD,C.G. foods Nepal Pvt. ltd,Non Extinct,30,8.90174E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
HANAMI PRAWN CRACKERS ORIGINAL 60GM,BM66076,FMCG FOOD,Food Line Pvt.Ltd,Extinct,114,8.85205E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
DRUK SWEET CORN CREAM STYLE 450G,BM4310,FMCG FOOD,Aadarsha Marketing Pvt. Ltd.Druk,Non Extinct,97,8.90182E+12,,6/20/2017 10:56,6/20/2017 10:56,,CAN FOOD,,
GULLON DIGESTIVE BOX 400 GRM,BM66145,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,209,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
DRUK GREEN PEAS IN BRINE 450G,BM4273,FMCG FOOD,Aadarsha Marketing Pvt. Ltd.Druk,Non Extinct,94,8.90182E+12,,6/20/2017 10:56,6/20/2017 10:56,,CAN FOOD,,
DRUK MANGO JAM 500G,BM4282,FMCG FOOD,Aadarsha Marketing Pvt. Ltd.Druk,Non Extinct,151,8.90182E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
DETTOL LIQUID ORIGINAL HAND WASH 225ML,BM62979,FMCG H&B,KAP Traders Pvt. Ltd,Extinct,125,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
RED HONEY MELON,BM20708,FRESH,F & V Supplier- Sunrays Trading Export & Import Pvt. Ltd.,Non Extinct,160,2155,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
DETTOL LEMON FRESH KITCHEN DISH & SLAB GEL 750ML,BM62916,FMCG H&H,KAP Traders Pvt. Ltd,Extinct,288,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOUSEHOLD CLEANING,,
SUNBEAN SUNFLOWER OIL 5L,BM55431,STAPLE,S.G.Nepal Pvt.Ltd.,Non Extinct,1425,9.55549E+12,,6/20/2017 10:56,6/20/2017 10:56,,EDIBLE OIL,,
BLUE COW SWEETENED CONDENSED MILK CAN 390G,BM57404,FMCG FOOD,S.G.Nepal Pvt.Ltd.,Non Extinct,96,8.8882E+12,,6/20/2017 10:56,6/20/2017 10:56,,MILK PRODUCTS,,
PROSTYLE NOURISH & PROTECT HAIR CREAM 60G,BM51897,FMCG H&B,Rawal Marketing (CCD),Non Extinct,80,8.90189E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
CHABAA MIXED FRUIT JAM 240G,BM47814,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,140,8.85476E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
NATURAL FRUIT JUICE  1LTR.- PINEAPPLE,BM14980,FMCG FOOD,Subha Trade Concern,Non Extinct,245,9.55753E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
AMERICAN GARDEN MAYONNAISE 946ML,BM1105,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,476,17273504517,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
GO HEALTHY CHOCOS 500 GM BOX PACK,BM63973,FMCG FOOD,Gautam & Sons,Non Extinct,350,8.90604E+12,,6/20/2017 10:56,6/20/2017 10:56,,BREAKFAST CEREALS,,
ROSHAN SPECIAL PARTY NAPKING 30*30CM,BM22172,FMCG H&H,Laxmi Packing Udhyog,Extinct,59,8.94308E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,,
PREMIER COTTON BUDS 4X 160 TIPS,BM6468,FMCG H&B,Zodiac Marketing Pvt.Ltd,Non Extinct,170,9.55611E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
SUPER-SUPERWRAP PURE ALUMINIUM FOIL 15G-15G,BM40733,FMCG H&H,Laxmi Packing Udhyog,Extinct,39,8.90259E+13,,6/20/2017 10:56,6/20/2017 10:56,,DISPOSABLES,,
KODOMO HEAD TO TOE WASH 200 ML,BM60104,FMCG H&B,Pratham Trade Line Pvt.Ltd.,Non Extinct,185,8.85E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY NEEDS,,
SANTOOR HONEY &ALMOND SOAP 100GM,BM67711,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. (wipro),Non Extinct,30,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
KODOMO HAIR AND BODY WASH 400 ML,BM60106,FMCG H&B,Pratham Trade Line Pvt.Ltd.,Non Extinct,365,8.85E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
PRIYAGOLD ITALIANO COCONUT COOKIES 100G,BM57461,FMCG FOOD,Vishwanath & Sons,Non Extinct,45,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PRIYAGOLD BUTTER DELITE 200GM,BM67553,FMCG FOOD,Vishwanath & Sons,Non Extinct,50,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
MCVITIES MARIE BISCUITS 300G,BM54856,FMCG FOOD,Asian Distributors Pvt. Ltd.,Non Extinct,70,8.90603E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
DRUK MANGO PICKLES IN OIL 400G,BM4286,FMCG FOOD,Aadarsha Marketing Pvt. Ltd.Druk,Non Extinct,121,8.90182E+12,,6/20/2017 10:56,6/20/2017 10:56,,PICKLES & CHUTNEY,,
DRUK GREEN CHILLI PICKLES IN OIL 200G POUCH,BM4267,FMCG FOOD,Aadarsha Marketing Pvt. Ltd.Druk,Non Extinct,45,8.90182E+12,,6/20/2017 10:56,6/20/2017 10:56,,PICKLES & CHUTNEY,,
OLITALIA OLIO EXTRA VIRGIN 250ML,BM41703,STAPLE,Asian Distributors Pvt. Ltd.,Non Extinct,400,8.00715E+12,,6/20/2017 10:56,6/20/2017 10:56,,EDIBLE OIL,,
TANG PINEAPPLE POWDER JUICE 175G,BM57777,FMCG FOOD,Life Care Distributors Private Limited - Tang,Non Extinct,160,4.80865E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
MANGALDEEP ARPAN AGARBATTI  28 STICKS,BM65345,FMCG H&H,A.B.C. Marketing Pvc.Ltd. (agrbatti),Non Extinct,30,8.90222E+12,,6/20/2017 10:56,6/20/2017 10:56,,PUJA NEEDS,,
PE CLING FILM PLASTIC FOIL,BM41954,FMCG H&H,Laxmi Packing Udhyog,Extinct,117,6.94262E+12,,6/20/2017 10:56,6/20/2017 10:56,,DISPOSABLES,,
COLGATE 360 WHOLE MOUTH CLEAN TOOTHBRUSH,BM6573,FMCG H&B,Riyaz Traders Pvt.Ltd.,Non Extinct,120,8.90131E+12,,6/20/2017 10:56,6/20/2017 10:56,,ORAL CARE,,
CHABAA PINEAPPLE JAM 240G,BM47815,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,140,8.85476E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
PRIYAGOLD BUTTER  BITE 200G,BM61633,FMCG FOOD,Vishwanath & Sons,Non Extinct,50,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PRIYAGOLD SNACKS ZIG ZAG 200G,BM61634,FMCG FOOD,Vishwanath & Sons,Non Extinct,50,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
PRIYAGOLD BUTTER BITE BUTTER CASHEW 200G,BM61632,FMCG FOOD,Vishwanath & Sons,Non Extinct,85,8.90165E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
BHIKHARAM MOONG DAL 200GM,BM66665,FMCG FOOD,Pushpanjali Distributor (BHIKHARAM),Non Extinct,91,8.20294E+11,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
BHIKHARAM NAVRATAN MIX 200GM,BM66668,FMCG FOOD,Pushpanjali Distributor (BHIKHARAM),Non Extinct,86,8.20294E+11,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
GLYSOLID COLD CREAM  125ML,BM13004,FMCG H&B,Nepal Overseas Marketing P. Ltd,Non Extinct,193,4.0002E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
UNCLE BARNS BREAD CRUMBS CRUNCH 1KG,BM66054,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,413,8.8503E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
PARAMPARA CHICKEN MUGHLDI 79GM,BM65451,FMCG FOOD,Robin Traders Pvt.Ltd,Non Extinct,90,8.33092E+11,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
SNICKERS FAMILY PACK 10X 18 GM,BM64755,FMCG FOOD,United Distributors(NEPAL) pvt.Ltd MSBT,Non Extinct,199,3.34044E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
ARCOR BUTTER TOFFEES ASSORTED 200G,BM65270,FMCG FOOD,Radhika Import Export,Non Extinct,210,8.90606E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
VOCHELLE ALMONDS 325G (SQ TIN),BM65363,FMCG FOOD,Subha Trade Concern,Non Extinct,1170,9.55605E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
VALOR S/F CHOCOLATE 100 GRM - DARK,BM65188,FMCG FOOD,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,341,8.41011E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
MARIGOLD APPLE 1LT,BM2355,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,280,8.88803E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
