"1315","BM9063","2056","28","-0.717","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1316","BM18128","1135","27","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1317","BM8960","1052","4","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1318","BM9031","2024","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1319","BM59150","2222","236","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1320","BM20227","8094","58","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1321","BM9012","2005","3","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1322","BM20163","8030","236","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1323","BM9053","2046","266","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1324","BM9045","2038","266","8.97","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1325","BM8919","1011","265","15.165","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1326","BM66186","456","5","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1327","BM16047","1125","13","9.764","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1328","BM8990","1082","3","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1329","BM9104","2097","1","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1330","BM9063","2056","58","-1.47","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1331","BM9045","2038","2","10.413","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1332","BM9013","2006","38","1.7","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1333","BM20136","7116","12","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1334","BM8963","1055","3","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1335","BM8940","1032","12","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1336","BM9014","2007","28","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1337","BM9045","2038","38","15.09","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1338","BM8960","1052","53","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1339","BM20136","7116","58","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1340","BM20229","8096","236","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1341","BM13342","2111","265","9.02","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1342","BM9072","2065","267","21.953","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1343","BM9050","1111","2","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1344","BM8984","1076","4","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1345","BM8937","1029","2","6.023","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1346","BM8969","1061","12","0.395","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1347","BM20164","8031","5","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1348","BM8954","1046","38","1.32","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1349","BM8984","1076","27","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1350","BM63138","2345","236","60.655","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1351","BM20163","8030","43","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1352","BM9015","2008","267","-0.005","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1353","BM20149","8016","268","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1354","BM66198","258","38","-9.36","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1355","BM17981","8173","12","3","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1356","BM9014","2007","5","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1357","BM18128","1135","53","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1358","BM64324","1201","28","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1359","BM64537","2043","28","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1360","BM11413","1112","266","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1361","BM20149","8016","58","2.36","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1362","BM8924","1016","268","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1363","BM8941","1033","1","-0.383","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1364","BM8920","1012","58","29.067","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1365","BM11561","1114","38","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1366","BM54228","8193","1","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1367","BM58395","4444","245","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1368","BM8957","1049","267","7.157","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1369","BM20107","7085","266","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1370","BM9027","2020","268","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1371","BM9045","2038","13","318.681","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1372","BM8925","1017","38","17.095","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1373","BM9022","2015","38","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1374","BM58963","2000","265","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1375","BM19859","2131","58","14.792","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1376","BM8949","1041","5","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1377","BM8982","1074","12","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1378","BM8918","1010","269","7.125","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1379","BM8931","1023","58","10.088","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1380","BM16970","1129","1","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1381","BM8945","1037","27","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1382","BM9022","2015","58","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1383","BM54238","8203","28","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1384","BM20105","7083","28","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1385","BM8977","1069","267","8","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1386","BM8942","1034","267","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1387","BM9045","2038","268","7.1","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1388","BM8952","1044","265","1.105","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1389","BM8987","1079","4","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1390","BM8919","1011","53","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1391","BM20097","7075","1","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1392","BM8992","1084","236","8","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1393","BM8961","1053","2","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1394","BM9042","2035","12","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1395","BM13342","2111","269","14.47","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1396","BM9055","2048","269","3.535","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1397","BM12074","1118","266","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1398","BM8939","1031","2","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1399","BM9103","2096","2","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1400","BM20708","2155","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1401","BM9013","2006","3","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1402","BM8990","1082","27","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1403","BM12878","2108","43","1.025","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1404","BM20138","8005","2","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1405","BM29984","2145","1","4.433","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1406","BM9016","2009","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1407","BM63138","2345","53","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1408","BM8955","1047","13","6.22","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1409","BM9029","2022","1","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1410","BM8957","1049","245","4.734","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1411","BM64537","2043","43","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1412","BM21898","2133","28","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1413","BM9022","2015","267","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1414","BM20149","8016","269","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1415","BM20099","7077","236","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1416","BM8912","1004","374","36.86","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1417","BM9069","2062","3","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1418","BM8930","1022","13","477.544","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1419","BM8973","1065","27","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1420","BM8987","1079","43","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1421","BM9036","2029","28","2","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1422","BM8945","1037","4","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1423","BM9093","2086","43","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1424","BM20708","2155","245","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1425","BM8952","1044","267","6.49","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1426","BM12878","2108","265","3.61","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1427","BM9066","2059","12","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1428","BM8912","1004","269","30.56","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1429","BM9103","2096","267","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1430","BM8919","1011","58","-0.985","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1431","BM11561","1114","1","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1432","BM8969","1061","13","27.886","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1433","BM29984","2145","38","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1434","BM8934","1026","43","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1435","BM11561","1114","245","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1436","BM20125","7103","27","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1437","BM8928","1020","266","21.886","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1438","BM9017","2010","266","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1439","BM8923","1015","1","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1440","BM8996","1088","269","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1441","BM8928","1020","12","6.475","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1442","BM9016","2009","1","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1443","BM8994","1086","266","5.535","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1444","BM8924","1016","267","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1445","BM9052","2045","245","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1446","BM47465","3530","2","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1447","BM8976","1068","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1448","BM58963","2000","4","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1449","BM19859","2131","28","11.879","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1450","BM8978","1070","38","5","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1451","BM18256","8141","43","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1452","BM64537","2043","38","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1453","BM8937","1029","268","9.04","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1454","BM20149","8016","38","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1455","BM20136","7116","267","-15.554","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1456","BM8970","1062","12","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1457","BM9061","2054","13","9083.728","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1458","BM11408","1108","28","2.178","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1459","BM13327","2110","3","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1460","BM9019","2012","1","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1461","BM18602","2127","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1462","BM9073","2066","2","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1463","BM9052","2045","1","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1464","BM9008","2001","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1465","BM8910","1002","5","66.4","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1466","BM9018","2011","2","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1467","BM20109","7087","28","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1468","BM9065","2058","12","0.627","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1469","BM8917","1009","245","3.915","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1470","BM20918","2132","43","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1471","BM66187","789","236","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1472","BM9083","2076","13","49.46","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1473","BM16513","2119","3","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1474","BM9098","2091","27","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1475","BM20122","7100","3","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1476","BM11561","1114","53","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1477","BM20918","2132","3","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1478","BM9065","2058","266","20.063","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1479","BM9062","2055","267","130","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1480","BM29984","2145","267","1.134","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1481","BM9072","2065","4","6.845","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1482","BM8965","1057","38","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1483","BM8982","1074","3","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1484","BM66186","456","43","0","FRESH","FRESH FRUIT & VEGETABLE","SOFT FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1485","BM66199","147","265","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1486","BM58963","2000","269","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1487","BM20099","7077","2","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1488","BM8957","1049","43","5.26","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1489","BM8976","1068","13","80.93","FRESH","FRESH FRUIT & VEGETABLE","LONG FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1490","BM9098","2091","4","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1491","BM16513","2119","27","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1492","BM8940","1032","265","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1493","BM8945","1037","265","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1494","BM8984","1076","269","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1495","BM11408","1108","5","0.725","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1496","BM8932","1024","53","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1497","BM8928","1020","1","4.576","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1498","BM8994","1086","3","0","FRESH","FRESH FRUIT & VEGETABLE","FRESH VEG","2017-07-04 05:47:02","2017-07-04 05:47:02"
"1499","BM9074","2067","3","0","FRESH","FRESH FRUIT & VEGETABLE","LONG FRUITS","2017-07-04 05:47:02","2017-07-04 05:47:02"
